it1,it2,mc1,mc2,mi_idx1,mi_idx2,|NO MATCH
it1,it2,mc1,mi_idx1,mi_idx2,ml,|4115.000000|49.000000
it1,it2,mc1,mi_idx1,mi_idx2,t1,|NO MATCH
it1,it2,mc1,mi_idx1,mi_idx2,t2,|NO MATCH
it1,it2,lt,mc1,mi_idx1,ml,|NO MATCH
it1,it2,mc1,mc2,mi_idx1,ml,|NO MATCH
it1,it2,mc1,mi_idx1,ml,t1,|NO MATCH
it1,it2,mc1,mi_idx1,ml,t2,|NO MATCH
it1,it2,kt1,mc1,mi_idx1,t1,|NO MATCH
it1,it2,mc2,mi_idx1,mi_idx2,ml,|2491.000000|49.000000
it1,it2,mc2,mi_idx1,mi_idx2,t1,|NO MATCH
it1,it2,mc2,mi_idx1,mi_idx2,t2,|NO MATCH
it1,it2,lt,mi_idx1,mi_idx2,ml,|30.000000|78.000000
it1,it2,mi_idx1,mi_idx2,ml,t1,|817.000000|817.000000
it1,it2,mi_idx1,mi_idx2,ml,t2,|265.000000|145.000000
it1,it2,kt1,mi_idx1,mi_idx2,t1,|NO MATCH
it1,it2,mi_idx1,mi_idx2,t1,t2,|NO MATCH
it1,it2,kt2,mi_idx1,mi_idx2,t2,|NO MATCH
it1,it2,lt,mc2,mi_idx1,ml,|NO MATCH
it1,it2,lt,mi_idx1,ml,t1,|NO MATCH
it1,it2,lt,mi_idx1,ml,t2,|NO MATCH
it1,it2,mc2,mi_idx1,ml,t1,|NO MATCH
it1,it2,mc2,mi_idx1,ml,t2,|NO MATCH
it1,it2,kt1,mi_idx1,ml,t1,|NO MATCH
it1,it2,mi_idx1,ml,t1,t2,|NO MATCH
it1,it2,kt2,mi_idx1,ml,t2,|NO MATCH
it1,it2,kt1,kt2,mi_idx1,t1,|NO MATCH
it1,it2,lt,mc2,mi_idx2,ml,|NO MATCH
it1,it2,mc1,mc2,mi_idx2,ml,|NO MATCH
it1,it2,mc2,mi_idx2,ml,t1,|NO MATCH
it1,it2,mc2,mi_idx2,ml,t2,|NO MATCH
it1,it2,kt2,mc2,mi_idx2,t2,|NO MATCH
it1,it2,lt,mc1,mi_idx2,ml,|NO MATCH
it1,it2,lt,mi_idx2,ml,t1,|NO MATCH
it1,it2,lt,mi_idx2,ml,t2,|NO MATCH
it1,it2,mc1,mi_idx2,ml,t1,|NO MATCH
it1,it2,mc1,mi_idx2,ml,t2,|NO MATCH
it1,it2,kt1,mi_idx2,ml,t1,|NO MATCH
it1,it2,mi_idx2,ml,t1,t2,|NO MATCH
it1,it2,kt2,mi_idx2,ml,t2,|NO MATCH
it1,it2,kt1,kt2,mi_idx2,t2,|NO MATCH
it1,lt,mc1,mc2,mi_idx1,ml,|50005.000000|48661.000000
it1,lt,mc1,mi_idx1,mi_idx2,ml,|12811.000000|13765.000000
it1,lt,mc1,mi_idx1,ml,t1,|9674.000000|9674.000000
it1,lt,mc1,mi_idx1,ml,t2,|1185.000000|1713.000000
it1,mc1,mc2,mi_idx1,mi_idx2,ml,|1291706.000000|1233569.000000
it1,mc1,mc2,mi_idx1,ml,t1,|866948.000000|866948.000000
it1,mc1,mc2,mi_idx1,ml,t2,|149569.000000|153538.000000
it1,mc1,mi_idx1,mi_idx2,ml,t1,|156358.000000|156358.000000
it1,mc1,mi_idx1,mi_idx2,ml,t2,|34098.000000|27691.000000
it1,kt1,mc1,mi_idx1,ml,t1,|116783.000000|4269.000000
it1,mc1,mi_idx1,ml,t1,t2,|30831.000000|25199.000000
it1,kt2,mc1,mi_idx1,ml,t2,|2888.000000|925.000000
it1,kt1,kt2,mc1,mi_idx1,t1,|NO MATCH
it1,lt,mc2,mi_idx1,mi_idx2,ml,|11833.000000|12271.000000
it1,lt,mc2,mi_idx1,ml,t1,|8624.000000|8624.000000
it1,lt,mc2,mi_idx1,ml,t2,|788.000000|1527.000000
it1,lt,mi_idx1,mi_idx2,ml,t1,|2745.000000|2745.000000
it1,lt,mi_idx1,mi_idx2,ml,t2,|274.000000|486.000000
it1,kt1,lt,mi_idx1,ml,t1,|1220.000000|62.000000
it1,lt,mi_idx1,ml,t1,t2,|210.000000|366.000000
it1,kt2,lt,mi_idx1,ml,t2,|71.000000|6.000000
it1,mc2,mi_idx1,mi_idx2,ml,t1,|323240.000000|323240.000000
it1,mc2,mi_idx1,mi_idx2,ml,t2,|29711.000000|57246.000000
it1,kt1,mc2,mi_idx1,ml,t1,|46729.000000|6160.000000
it1,mc2,mi_idx1,ml,t1,t2,|20560.000000|36362.000000
it1,kt2,mc2,mi_idx1,ml,t2,|4638.000000|617.000000
it1,kt1,mi_idx1,mi_idx2,ml,t1,|12033.000000|775.000000
it1,mi_idx1,mi_idx2,ml,t1,t2,|3580.000000|4574.000000
it1,kt2,mi_idx1,mi_idx2,ml,t2,|1000.000000|107.000000
it1,kt1,kt2,mi_idx1,ml,t1,|NO MATCH
it1,kt1,mi_idx1,ml,t1,t2,|2424.000000|2018.000000
it1,kt2,mi_idx1,ml,t1,t2,|770.000000|96.000000
it1,kt1,kt2,mi_idx1,ml,t2,|NO MATCH
it1,kt1,kt2,mi_idx1,t1,t2,|NO MATCH
it2,lt,mc1,mc2,mi_idx2,ml,|198.000000|342.000000
it2,lt,mc2,mi_idx1,mi_idx2,ml,|174.000000|197.000000
it2,lt,mc2,mi_idx2,ml,t1,|68.000000|68.000000
it2,lt,mc2,mi_idx2,ml,t2,|11.000000|12.000000
it2,mc1,mc2,mi_idx1,mi_idx2,ml,|43560.000000|44488.000000
it2,mc1,mc2,mi_idx2,ml,t1,|15340.000000|15340.000000
it2,mc1,mc2,mi_idx2,ml,t2,|6094.000000|2717.000000
it2,mc2,mi_idx1,mi_idx2,ml,t1,|7473.000000|7473.000000
it2,mc2,mi_idx1,mi_idx2,ml,t2,|2502.000000|1323.000000
it2,kt1,mc2,mi_idx2,ml,t1,|2018.000000|136.000000
it2,mc2,mi_idx2,ml,t1,t2,|1616.000000|804.000000
it2,kt2,mc2,mi_idx2,ml,t2,|656.000000|48.000000
it2,kt1,kt2,mc2,mi_idx2,t2,|NO MATCH
it2,lt,mc1,mi_idx1,mi_idx2,ml,|258.000000|270.000000
it2,lt,mc1,mi_idx2,ml,t1,|93.000000|93.000000
it2,lt,mc1,mi_idx2,ml,t2,|15.000000|16.000000
it2,lt,mi_idx1,mi_idx2,ml,t1,|90.000000|90.000000
it2,lt,mi_idx1,mi_idx2,ml,t2,|15.000000|16.000000
it2,kt1,lt,mi_idx2,ml,t1,|30.000000|1.000000
it2,lt,mi_idx2,ml,t1,t2,|6.000000|6.000000
it2,kt2,lt,mi_idx2,ml,t2,|6.000000|1.000000
it2,mc1,mi_idx1,mi_idx2,ml,t1,|12345.000000|12345.000000
it2,mc1,mi_idx1,mi_idx2,ml,t2,|4077.000000|2186.000000
it2,kt1,mc1,mi_idx2,ml,t1,|4029.000000|129.000000
it2,mc1,mi_idx2,ml,t1,t2,|1425.000000|760.000000
it2,kt2,mc1,mi_idx2,ml,t2,|775.000000|43.000000
it2,kt1,mi_idx1,mi_idx2,ml,t1,|2181.000000|74.000000
it2,mi_idx1,mi_idx2,ml,t1,t2,|795.000000|434.000000
it2,kt2,mi_idx1,mi_idx2,ml,t2,|669.000000|24.000000
it2,kt1,kt2,mi_idx2,ml,t1,|NO MATCH
it2,kt1,mi_idx2,ml,t1,t2,|272.000000|140.000000
it2,kt2,mi_idx2,ml,t1,t2,|254.000000|11.000000
it2,kt1,kt2,mi_idx2,ml,t2,|NO MATCH
it2,kt1,kt2,mi_idx2,t1,t2,|NO MATCH
kt1,kt2,mc1,mi_idx1,ml,t1,|NO MATCH
kt1,kt2,mc1,mi_idx1,t1,t2,|NO MATCH
kt1,kt2,lt,mc1,ml,t1,|NO MATCH
kt1,kt2,mc1,mc2,ml,t1,|NO MATCH
kt1,kt2,mc1,mi_idx2,ml,t1,|NO MATCH
kt1,kt2,mc1,ml,t1,t2,|2523.000000|5.000000
kt1,kt2,mc1,mc2,t1,t2,|NO MATCH
kt1,kt2,mc1,mi_idx2,t1,t2,|NO MATCH
kt1,kt2,lt,mi_idx1,ml,t1,|NO MATCH
kt1,kt2,mc2,mi_idx1,ml,t1,|NO MATCH
kt1,kt2,mi_idx1,mi_idx2,ml,t1,|NO MATCH
kt1,kt2,mi_idx1,ml,t1,t2,|1695.000000|3.000000
kt1,kt2,mc2,mi_idx1,t1,t2,|NO MATCH
kt1,kt2,mi_idx1,mi_idx2,t1,t2,|NO MATCH
kt1,kt2,lt,mc2,ml,t1,|NO MATCH
kt1,kt2,lt,mi_idx2,ml,t1,|NO MATCH
kt1,kt2,lt,ml,t1,t2,|100.000000|1.000000
kt1,kt2,mc2,mi_idx2,ml,t1,|NO MATCH
kt1,kt2,mc2,ml,t1,t2,|1956.000000|24.000000
kt1,kt2,mi_idx2,ml,t1,t2,|834.000000|7.000000
kt1,kt2,mc2,mi_idx2,t1,t2,|NO MATCH
kt1,kt2,mc2,mi_idx2,ml,t2,|NO MATCH
kt1,kt2,lt,mc2,ml,t2,|NO MATCH
kt1,kt2,mc1,mc2,ml,t2,|NO MATCH
kt1,kt2,mc2,mi_idx1,ml,t2,|NO MATCH
kt1,kt2,lt,mi_idx2,ml,t2,|NO MATCH
kt1,kt2,mc1,mi_idx2,ml,t2,|NO MATCH
kt1,kt2,mi_idx1,mi_idx2,ml,t2,|NO MATCH
kt1,kt2,lt,mc1,ml,t2,|NO MATCH
kt1,kt2,lt,mi_idx1,ml,t2,|NO MATCH
kt1,kt2,mc1,mi_idx1,ml,t2,|NO MATCH
kt1,lt,mc1,mi_idx1,ml,t1,|16770.000000|33283.000000
kt1,mc1,mc2,mi_idx1,ml,t1,|1420545.000000|1762274.000000
kt1,mc1,mi_idx1,mi_idx2,ml,t1,|359622.000000|498507.000000
kt1,mc1,mi_idx1,ml,t1,t2,|85218.000000|62047.000000
kt1,lt,mc1,mc2,ml,t1,|27914.000000|30095.000000
kt1,lt,mc1,mi_idx2,ml,t1,|7836.000000|8513.000000
kt1,lt,mc1,ml,t1,t2,|614.000000|1060.000000
kt1,mc1,mc2,mi_idx2,ml,t1,|659662.000000|679951.000000
kt1,mc1,mc2,ml,t1,t2,|118390.000000|84631.000000
kt1,mc1,mi_idx2,ml,t1,t2,|31254.000000|21422.000000
kt1,lt,mc2,mi_idx1,ml,t1,|13053.000000|18410.000000
kt1,lt,mi_idx1,mi_idx2,ml,t1,|4806.000000|5208.000000
kt1,lt,mi_idx1,ml,t1,t2,|306.000000|648.000000
kt1,mc2,mi_idx1,mi_idx2,ml,t1,|193413.000000|199470.000000
kt1,mc2,mi_idx1,ml,t1,t2,|28122.000000|24827.000000
kt1,mi_idx1,mi_idx2,ml,t1,t2,|7683.000000|6393.000000
kt1,lt,mc2,mi_idx2,ml,t1,|6622.000000|6958.000000
kt1,lt,mc2,ml,t1,t2,|528.000000|866.000000
kt1,lt,mi_idx2,ml,t1,t2,|166.000000|308.000000
kt1,mc2,mi_idx2,ml,t1,t2,|13268.000000|12047.000000
kt2,lt,mc2,mi_idx2,ml,t2,|468.000000|876.000000
kt2,mc1,mc2,mi_idx2,ml,t2,|25997.000000|46382.000000
kt2,mc2,mi_idx1,mi_idx2,ml,t2,|19182.000000|26742.000000
kt2,mc2,mi_idx2,ml,t1,t2,|9221.000000|9221.000000
kt2,lt,mc1,mc2,ml,t2,|1918.000000|1841.000000
kt2,lt,mc2,mi_idx1,ml,t2,|891.000000|1061.000000
kt2,lt,mc2,ml,t1,t2,|366.000000|366.000000
kt2,mc1,mc2,mi_idx1,ml,t2,|51054.000000|54661.000000
kt2,mc1,mc2,ml,t1,t2,|18848.000000|18848.000000
kt2,mc2,mi_idx1,ml,t1,t2,|13914.000000|13914.000000
kt2,lt,mc1,mi_idx2,ml,t2,|406.000000|578.000000
kt2,lt,mi_idx1,mi_idx2,ml,t2,|279.000000|334.000000
kt2,lt,mi_idx2,ml,t1,t2,|115.000000|115.000000
kt2,mc1,mi_idx1,mi_idx2,ml,t2,|10965.000000|12114.000000
kt2,mc1,mi_idx2,ml,t1,t2,|4177.000000|4177.000000
kt2,mi_idx1,mi_idx2,ml,t1,t2,|3000.000000|3000.000000
kt2,lt,mc1,mi_idx1,ml,t2,|795.000000|925.000000
kt2,lt,mc1,ml,t1,t2,|319.000000|319.000000
kt2,lt,mi_idx1,ml,t1,t2,|213.000000|213.000000
kt2,mc1,mi_idx1,ml,t1,t2,|8664.000000|8664.000000
lt,mc1,mc2,mi_idx1,mi_idx2,ml,|207948.000000|213454.000000
lt,mc1,mc2,mi_idx1,ml,t1,|150015.000000|150015.000000
lt,mc1,mc2,mi_idx1,ml,t2,|16977.000000|26568.000000
lt,mc1,mc2,mi_idx2,ml,t1,|70336.000000|70336.000000
lt,mc1,mc2,mi_idx2,ml,t2,|8098.000000|12457.000000
lt,mc1,mc2,ml,t1,t2,|5790.000000|9066.000000
lt,mc1,mi_idx1,mi_idx2,ml,t1,|38433.000000|38433.000000
lt,mc1,mi_idx1,mi_idx2,ml,t2,|4668.000000|6807.000000
lt,mc1,mi_idx1,ml,t1,t2,|3555.000000|5140.000000
lt,mc1,mi_idx2,ml,t1,t2,|1606.000000|2314.000000
lt,mc2,mi_idx1,mi_idx2,ml,t1,|35499.000000|35499.000000
lt,mc2,mi_idx1,mi_idx2,ml,t2,|3141.000000|6287.000000
lt,mc2,mi_idx1,ml,t1,t2,|2364.000000|4582.000000
lt,mc2,mi_idx2,ml,t1,t2,|1135.000000|2185.000000
lt,mi_idx1,mi_idx2,ml,t1,t2,|822.000000|1458.000000
mc1,mc2,mi_idx1,mi_idx2,ml,t1,|3875118.000000|3875118.000000
mc1,mc2,mi_idx1,mi_idx2,ml,t2,|617241.000000|686288.000000
mc1,mc2,mi_idx1,ml,t1,t2,|448707.000000|460613.000000
mc1,mi_idx1,mi_idx2,ml,t1,t2,|102294.000000|83074.000000
mc1,mc2,mi_idx2,ml,t1,t2,|218122.000000|244082.000000
mc2,mi_idx1,mi_idx2,ml,t1,t2,|89133.000000|171739.000000
cn1,it1,it2,mc1,mc2,mi_idx1,mi_idx2,|NO MATCH
cn1,it1,it2,mc1,mi_idx1,mi_idx2,ml,|1018.000000|460.000000
cn1,it1,it2,mc1,mi_idx1,mi_idx2,t1,|NO MATCH
cn1,it1,it2,mc1,mi_idx1,mi_idx2,t2,|NO MATCH
cn1,it1,it2,lt,mc1,mi_idx1,ml,|NO MATCH
cn1,it1,it2,mc1,mc2,mi_idx1,ml,|NO MATCH
cn1,it1,it2,mc1,mi_idx1,ml,t1,|NO MATCH
cn1,it1,it2,mc1,mi_idx1,ml,t2,|NO MATCH
cn1,it1,it2,kt1,mc1,mi_idx1,t1,|NO MATCH
cn1,it1,lt,mc1,mc2,mi_idx1,ml,|12014.000000|10478.000000
cn1,it1,lt,mc1,mi_idx1,mi_idx2,ml,|2930.000000|2964.000000
cn1,it1,lt,mc1,mi_idx1,ml,t1,|2083.000000|2083.000000
cn1,it1,lt,mc1,mi_idx1,ml,t2,|147.000000|369.000000
cn1,cn2,it1,mc1,mc2,mi_idx1,ml,|441659.000000|441659.000000
cn1,it1,mc1,mc2,mi_idx1,mi_idx2,ml,|680164.000000|628431.000000
cn1,it1,mc1,mc2,mi_idx1,ml,t1,|441659.000000|441659.000000
cn1,it1,mc1,mc2,mi_idx1,ml,t2,|58894.000000|78218.000000
cn1,it1,mc1,mi_idx1,mi_idx2,ml,t1,|68602.000000|68602.000000
cn1,it1,mc1,mi_idx1,mi_idx2,ml,t2,|10855.000000|12150.000000
cn1,it1,kt1,mc1,mi_idx1,ml,t1,|43066.000000|1725.000000
cn1,it1,mc1,mi_idx1,ml,t1,t2,|9544.000000|10186.000000
cn1,it1,kt2,mc1,mi_idx1,ml,t2,|813.000000|286.000000
cn1,it1,kt1,kt2,mc1,mi_idx1,t1,|NO MATCH
cn1,cn2,lt,mc1,mc2,mi_idx1,ml,|36042.000000|36042.000000
cn1,lt,mc1,mc2,mi_idx1,mi_idx2,ml,|53976.000000|51284.000000
cn1,lt,mc1,mc2,mi_idx1,ml,t1,|36042.000000|36042.000000
cn1,lt,mc1,mc2,mi_idx1,ml,t2,|2847.000000|6383.000000
cn1,it2,lt,mc1,mi_idx1,mi_idx2,ml,|45.000000|78.000000
cn1,lt,mc1,mi_idx1,mi_idx2,ml,t1,|8790.000000|8790.000000
cn1,lt,mc1,mi_idx1,mi_idx2,ml,t2,|681.000000|1557.000000
cn1,kt1,lt,mc1,mi_idx1,ml,t1,|5547.000000|187.000000
cn1,lt,mc1,mi_idx1,ml,t1,t2,|441.000000|1107.000000
cn1,kt2,lt,mc1,mi_idx1,ml,t2,|174.000000|13.000000
cn1,cn2,mc1,mc2,mi_idx1,mi_idx2,ml,|2040492.000000|1885292.000000
cn1,cn2,mc1,mc2,mi_idx1,ml,t1,|1324977.000000|1324977.000000
cn1,cn2,mc1,mc2,mi_idx1,ml,t2,|176682.000000|234655.000000
cn1,it2,mc1,mc2,mi_idx1,mi_idx2,ml,|13902.000000|18057.000000
cn1,mc1,mc2,mi_idx1,mi_idx2,ml,t1,|2040492.000000|2040492.000000
cn1,mc1,mc2,mi_idx1,mi_idx2,ml,t2,|246915.000000|361374.000000
cn1,kt1,mc1,mc2,mi_idx1,ml,t1,|588858.000000|39749.000000
cn1,mc1,mc2,mi_idx1,ml,t1,t2,|176682.000000|234655.000000
cn1,kt2,mc1,mc2,mi_idx1,ml,t2,|21312.000000|5300.000000
cn1,it2,mc1,mi_idx1,mi_idx2,ml,t1,|3054.000000|3054.000000
cn1,it2,mc1,mi_idx1,mi_idx2,ml,t2,|900.000000|541.000000
cn1,kt1,mc1,mi_idx1,mi_idx2,ml,t1,|141768.000000|6174.000000
cn1,mc1,mi_idx1,mi_idx2,ml,t1,t2,|32565.000000|36449.000000
cn1,kt2,mc1,mi_idx1,mi_idx2,ml,t2,|3318.000000|977.000000
cn1,kt1,kt2,mc1,mi_idx1,ml,t1,|NO MATCH
cn1,kt1,mc1,mi_idx1,ml,t1,t2,|25569.000000|22881.000000
cn1,kt2,mc1,mi_idx1,ml,t1,t2,|2439.000000|859.000000
cn1,kt1,kt2,mc1,mi_idx1,ml,t2,|NO MATCH
cn1,kt1,kt2,mc1,mi_idx1,t1,t2,|NO MATCH
cn1,cn2,lt,mc1,mc2,mi_idx2,ml,|18437.000000|17906.000000
cn1,cn2,lt,mc1,mc2,ml,t1,|12584.000000|12584.000000
cn1,cn2,lt,mc1,mc2,ml,t2,|972.000000|2229.000000
cn1,it2,lt,mc1,mc2,mi_idx2,ml,|38.000000|163.000000
cn1,lt,mc1,mc2,mi_idx2,ml,t1,|18437.000000|18437.000000
cn1,lt,mc1,mc2,mi_idx2,ml,t2,|1638.000000|3265.000000
cn1,kt1,lt,mc1,mc2,ml,t1,|11209.000000|378.000000
cn1,lt,mc1,mc2,ml,t1,t2,|972.000000|2229.000000
cn1,kt2,lt,mc1,mc2,ml,t2,|479.000000|29.000000
cn1,it1,it2,lt,mc1,mi_idx2,ml,|NO MATCH
cn1,it2,lt,mc1,mi_idx2,ml,t1,|15.000000|15.000000
cn1,it2,lt,mc1,mi_idx2,ml,t2,|2.000000|3.000000
cn1,kt1,lt,mc1,mi_idx2,ml,t1,|2687.000000|90.000000
cn1,lt,mc1,mi_idx2,ml,t1,t2,|234.000000|532.000000
cn1,kt2,lt,mc1,mi_idx2,ml,t2,|93.000000|7.000000
cn1,kt1,kt2,lt,mc1,ml,t1,|NO MATCH
cn1,kt1,lt,mc1,ml,t1,t2,|135.000000|352.000000
cn1,kt2,lt,mc1,ml,t1,t2,|59.000000|5.000000
cn1,kt1,kt2,lt,mc1,ml,t2,|NO MATCH
cn1,cn2,it2,mc1,mc2,mi_idx2,ml,|5096.000000|6491.000000
cn1,cn2,mc1,mc2,mi_idx2,ml,t1,|733436.000000|733436.000000
cn1,cn2,mc1,mc2,mi_idx2,ml,t2,|87611.000000|129892.000000
cn1,cn2,kt1,mc1,mc2,ml,t1,|197469.000000|14254.000000
cn1,cn2,mc1,mc2,ml,t1,t2,|62366.000000|84147.000000
cn1,cn2,kt2,mc1,mc2,ml,t2,|8244.000000|1871.000000
cn1,it1,it2,mc1,mc2,mi_idx2,ml,|NO MATCH
cn1,it2,mc1,mc2,mi_idx2,ml,t1,|5096.000000|5096.000000
cn1,it2,mc1,mc2,mi_idx2,ml,t2,|1711.000000|903.000000
cn1,kt1,mc1,mc2,mi_idx2,ml,t1,|276982.000000|22003.000000
cn1,mc1,mc2,mi_idx2,ml,t1,t2,|87611.000000|129892.000000
cn1,kt2,mc1,mc2,mi_idx2,ml,t2,|11343.000000|2628.000000
cn1,kt1,kt2,mc1,mc2,ml,t1,|NO MATCH
cn1,kt1,mc1,mc2,ml,t1,t2,|41406.000000|34972.000000
cn1,kt2,mc1,mc2,ml,t1,t2,|8244.000000|1871.000000
cn1,kt1,kt2,mc1,mc2,ml,t2,|NO MATCH
cn1,it1,it2,mc1,mi_idx2,ml,t1,|NO MATCH
cn1,it1,it2,mc1,mi_idx2,ml,t2,|NO MATCH
cn1,it2,kt1,mc1,mi_idx2,ml,t1,|900.000000|32.000000
cn1,it2,mc1,mi_idx2,ml,t1,t2,|312.000000|186.000000
cn1,it2,kt2,mc1,mi_idx2,ml,t2,|147.000000|9.000000
cn1,kt1,kt2,mc1,mi_idx2,ml,t1,|NO MATCH
cn1,kt1,mc1,mi_idx2,ml,t1,t2,|9450.000000|8398.000000
cn1,kt2,mc1,mi_idx2,ml,t1,t2,|1339.000000|338.000000
cn1,kt1,kt2,mc1,mi_idx2,ml,t2,|NO MATCH
cn1,kt1,kt2,mc1,ml,t1,t2,|494.000000|230.000000
cn1,kt1,kt2,mc1,mc2,t1,t2,|NO MATCH
cn1,kt1,kt2,mc1,mi_idx2,t1,t2,|NO MATCH
cn2,it1,it2,mc1,mc2,mi_idx1,mi_idx2,|NO MATCH
cn2,it1,it2,mc2,mi_idx1,mi_idx2,ml,|2491.000000|79.000000
cn2,it1,it2,mc2,mi_idx1,mi_idx2,t1,|NO MATCH
cn2,it1,it2,mc2,mi_idx1,mi_idx2,t2,|NO MATCH
cn2,it1,it2,lt,mc2,mi_idx2,ml,|NO MATCH
cn2,it1,it2,mc1,mc2,mi_idx2,ml,|NO MATCH
cn2,it1,it2,mc2,mi_idx2,ml,t1,|NO MATCH
cn2,it1,it2,mc2,mi_idx2,ml,t2,|NO MATCH
cn2,it1,it2,kt2,mc2,mi_idx2,t2,|NO MATCH
cn2,it2,lt,mc1,mc2,mi_idx2,ml,|198.000000|342.000000
cn2,it2,lt,mc2,mi_idx1,mi_idx2,ml,|174.000000|197.000000
cn2,it2,lt,mc2,mi_idx2,ml,t1,|68.000000|68.000000
cn2,it2,lt,mc2,mi_idx2,ml,t2,|11.000000|12.000000
cn2,it2,mc1,mc2,mi_idx1,mi_idx2,ml,|43560.000000|44488.000000
cn2,it2,mc1,mc2,mi_idx2,ml,t1,|15340.000000|15340.000000
cn2,it2,mc1,mc2,mi_idx2,ml,t2,|6094.000000|2717.000000
cn2,it2,mc2,mi_idx1,mi_idx2,ml,t1,|7473.000000|7473.000000
cn2,it2,mc2,mi_idx1,mi_idx2,ml,t2,|2502.000000|1323.000000
cn2,it2,kt1,mc2,mi_idx2,ml,t1,|2018.000000|136.000000
cn2,it2,mc2,mi_idx2,ml,t1,t2,|1616.000000|804.000000
cn2,it2,kt2,mc2,mi_idx2,ml,t2,|656.000000|48.000000
cn2,it2,kt1,kt2,mc2,mi_idx2,t2,|NO MATCH
cn2,lt,mc1,mc2,mi_idx1,mi_idx2,ml,|207948.000000|203981.000000
cn2,lt,mc1,mc2,mi_idx2,ml,t1,|70336.000000|70336.000000
cn2,lt,mc1,mc2,mi_idx2,ml,t2,|8098.000000|12457.000000
cn2,it1,lt,mc2,mi_idx1,mi_idx2,ml,|11833.000000|314.000000
cn2,lt,mc2,mi_idx1,mi_idx2,ml,t1,|35499.000000|35499.000000
cn2,lt,mc2,mi_idx1,mi_idx2,ml,t2,|3141.000000|6287.000000
cn2,kt1,lt,mc2,mi_idx2,ml,t1,|6622.000000|370.000000
cn2,lt,mc2,mi_idx2,ml,t1,t2,|1135.000000|2185.000000
cn2,kt2,lt,mc2,mi_idx2,ml,t2,|468.000000|34.000000
cn2,it1,mc1,mc2,mi_idx1,mi_idx2,ml,|1291706.000000|34293.000000
cn2,mc1,mc2,mi_idx1,mi_idx2,ml,t1,|3875118.000000|3875118.000000
cn2,mc1,mc2,mi_idx1,mi_idx2,ml,t2,|617241.000000|686288.000000
cn2,kt1,mc1,mc2,mi_idx2,ml,t1,|659662.000000|41346.000000
cn2,mc1,mc2,mi_idx2,ml,t1,t2,|218122.000000|244082.000000
cn2,kt2,mc1,mc2,mi_idx2,ml,t2,|25997.000000|6544.000000
cn2,it1,mc2,mi_idx1,mi_idx2,ml,t1,|323240.000000|323240.000000
cn2,it1,mc2,mi_idx1,mi_idx2,ml,t2,|29711.000000|57246.000000
cn2,kt1,mc2,mi_idx1,mi_idx2,ml,t1,|193413.000000|29092.000000
cn2,mc2,mi_idx1,mi_idx2,ml,t1,t2,|89133.000000|171739.000000
cn2,kt2,mc2,mi_idx1,mi_idx2,ml,t2,|19182.000000|2674.000000
cn2,kt1,kt2,mc2,mi_idx2,ml,t1,|NO MATCH
cn2,kt1,mc2,mi_idx2,ml,t1,t2,|13268.000000|12047.000000
cn2,kt2,mc2,mi_idx2,ml,t1,t2,|9221.000000|1751.000000
cn2,kt1,kt2,mc2,mi_idx2,ml,t2,|NO MATCH
cn2,kt1,kt2,mc2,mi_idx2,t1,t2,|NO MATCH
cn2,it1,lt,mc1,mc2,mi_idx1,ml,|50005.000000|1328.000000
cn2,lt,mc1,mc2,mi_idx1,ml,t1,|150015.000000|150015.000000
cn2,lt,mc1,mc2,mi_idx1,ml,t2,|16977.000000|26568.000000
cn2,kt1,lt,mc1,mc2,ml,t1,|27914.000000|1536.000000
cn2,lt,mc1,mc2,ml,t1,t2,|5790.000000|9066.000000
cn2,kt2,lt,mc1,mc2,ml,t2,|1918.000000|174.000000
cn2,it1,it2,lt,mc2,mi_idx1,ml,|NO MATCH
cn2,it1,lt,mc2,mi_idx1,ml,t1,|8624.000000|8624.000000
cn2,it1,lt,mc2,mi_idx1,ml,t2,|788.000000|1527.000000
cn2,kt1,lt,mc2,mi_idx1,ml,t1,|13053.000000|776.000000
cn2,lt,mc2,mi_idx1,ml,t1,t2,|2364.000000|4582.000000
cn2,kt2,lt,mc2,mi_idx1,ml,t2,|891.000000|71.000000
cn2,kt1,kt2,lt,mc2,ml,t1,|NO MATCH
cn2,kt1,lt,mc2,ml,t1,t2,|528.000000|866.000000
cn2,kt2,lt,mc2,ml,t1,t2,|366.000000|26.000000
cn2,kt1,kt2,lt,mc2,ml,t2,|NO MATCH
cn2,it1,it2,mc1,mc2,mi_idx1,ml,|NO MATCH
cn2,it1,mc1,mc2,mi_idx1,ml,t1,|866948.000000|866948.000000
cn2,it1,mc1,mc2,mi_idx1,ml,t2,|149569.000000|153538.000000
cn2,kt1,mc1,mc2,mi_idx1,ml,t1,|1420545.000000|78025.000000
cn2,mc1,mc2,mi_idx1,ml,t1,t2,|448707.000000|460613.000000
cn2,kt2,mc1,mc2,mi_idx1,ml,t2,|51054.000000|13461.000000
cn2,kt1,kt2,mc1,mc2,ml,t1,|NO MATCH
cn2,kt1,mc1,mc2,ml,t1,t2,|118390.000000|84631.000000
cn2,kt2,mc1,mc2,ml,t1,t2,|18848.000000|4733.000000
cn2,kt1,kt2,mc1,mc2,ml,t2,|NO MATCH
cn2,it1,it2,mc2,mi_idx1,ml,t1,|NO MATCH
cn2,it1,it2,mc2,mi_idx1,ml,t2,|NO MATCH
